0 0 2.67991e-011
4 0 -2.66778e-011
8 0 1.19922e-010
12 0 -3.21791e-010
16 0 -3.32675e-009
20 0 5.47134e-008
24 0 -2.41944e-007
28 0 -6.83794e-006
32 0 -4.71712e-005
36 0 -0.000198525
40 0 -0.000618336
44 0 -0.00154358
48 0 -0.00315797
52 0 -0.00507287
56 0 -0.00500862
60 0 0.0036489
64 0 0.035191
68 0 0.114766
72 0 0.279801
76 0 0.578362
80 0 1.06427
84 0 1.79008
88 0 2.79982
92 0 4.12342
96 0 5.77378
100 0 7.74688
104 0 10.0241
108 0 12.5756
112 0 15.3649
116 0 18.3514
120 0 21.494
124 0 24.7522
128 0 28.0871
132 0 31.4619
136 0 34.8416
140 0 38.193
144 0 41.4839
148 0 44.6836
152 0 47.7624
156 0 50.6922
160 0 53.4463
164 0 56.0004
168 0 58.3326
172 0 60.4242
176 0 62.2598
180 0 63.8277
184 0 65.1201
188 0 66.133
192 0 66.8665
196 0 67.324
200 0 67.5125
0 4 -2.66778e-011
4 4 3.36097e-011
8 4 -2.02637e-010
12 4 2.03617e-009
16 4 -7.73407e-009
20 4 -6.21768e-008
24 4 1.23243e-006
28 4 1.37233e-005
32 4 7.14781e-005
36 4 0.000252823
40 4 0.00069738
44 4 0.00164924
48 4 0.00368614
52 4 0.00851895
56 4 0.020869
60 4 0.0516148
64 4 0.121545
68 4 0.264129
72 4 0.525493
76 4 0.960654
80 4 1.62658
84 4 2.57402
88 4 3.8403
92 4 5.445
96 4 7.38887
100 4 9.65587
104 4 12.2169
108 4 15.0344
112 4 18.0663
116 4 21.2698
120 4 24.6028
124 4 28.0256
128 4 31.5012
132 4 34.9948
136 4 38.4736
140 4 41.9065
144 4 45.2633
148 4 48.5149
152 4 51.6331
156 4 54.5912
160 4 57.3638
164 4 59.9278
168 4 62.2626
172 4 64.3506
176 4 66.1778
180 4 67.7338
184 4 69.0119
188 4 70.0096
192 4 70.728
196 4 71.1715
200 4 71.3482
0 8 1.19922e-010
4 8 -2.02637e-010
8 8 -2.60892e-010
12 8 -1.12606e-009
16 8 1.98151e-008
20 8 -4.42919e-008
24 8 -2.00383e-006
28 8 -1.39325e-005
32 8 -5.59774e-005
36 8 -0.000160348
40 8 -0.000349481
44 8 -0.000520618
48 8 2.33818e-005
52 8 0.00394568
56 8 0.0187374
60 8 0.0609898
64 8 0.160703
68 8 0.363262
72 8 0.727024
76 8 1.31624
80 8 2.19119
84 8 3.39853
88 8 4.96471
92 8 6.89381
96 8 9.16946
100 8 11.7596
104 8 14.6221
108 8 17.7107
112 8 20.9785
116 8 24.3815
120 8 27.8792
124 8 31.4353
128 8 35.0169
132 8 38.594
136 8 42.1381
140 8 45.6222
144 8 49.0195
148 8 52.3039
152 8 55.4498
156 8 58.4323
160 8 61.2276
164 8 63.814
168 8 66.1719
172 8 68.2845
176 8 70.1386
180 8 71.7242
184 8 73.0353
188 8 74.0697
192 8 74.8287
196 8 75.3172
200 8 75.5432
0 12 -3.21791e-010
4 12 2.03617e-009
8 12 -1.12606e-009
12 12 -2.64022e-009
16 12 -1.08483e-008
20 12 1.52389e-007
24 12 1.662e-006
28 12 7.52853e-006
32 12 2.12999e-005
36 12 4.20523e-005
40 12 7.46898e-005
44 12 0.000289359
48 12 0.0017803
52 12 0.00875655
56 12 0.0328227
60 12 0.0986988
64 12 0.248817
68 12 0.543391
72 12 1.05405
76 12 1.85226
80 12 2.99637
84 12 4.52179
88 12 6.43677
92 12 8.72424
96 12 11.3477
100 12 14.2591
104 12 17.4056
108 12 20.7358
112 12 24.2022
116 12 27.7637
120 12 31.3846
124 12 35.0343
128 12 38.6858
132 12 42.3143
136 12 45.8961
140 12 49.408
144 12 52.8266
148 12 56.1282
152 12 59.2891
156 12 62.2858
160 12 65.096
164 12 67.6986
168 12 70.0749
172 12 72.2087
176 12 74.087
180 12 75.7003
184 12 77.0429
188 12 78.1127
192 12 78.9112
196 12 79.4434
200 12 79.7173
0 16 -3.32675e-009
4 16 -7.73407e-009
8 16 1.98151e-008
12 16 -1.08483e-008
16 16 -7.86041e-009
20 16 -1.27218e-007
24 16 -6.68674e-007
28 16 -1.52512e-006
32 16 -1.44636e-006
36 16 1.4594e-006
40 16 3.52563e-005
44 16 0.000432013
48 16 0.00310609
52 16 0.0150652
56 16 0.0547212
60 16 0.159157
64 16 0.387905
68 16 0.818859
72 16 1.53567
76 16 2.61089
80 16 4.09135
84 16 5.99094
88 16 8.29179
92 16 10.9519
96 16 13.9152
100 16 17.1214
104 16 20.5127
108 16 24.0385
112 16 27.6561
116 16 31.3309
120 16 35.0347
124 16 38.7437
128 16 42.437
132 16 46.0948
136 16 49.6974
140 16 53.2245
144 16 56.6552
148 16 59.9673
152 16 63.1386
156 16 66.1465
160 16 68.9694
164 16 71.5868
168 16 73.9806
172 16 76.1349
176 16 78.0371
180 16 79.6779
184 16 81.052
188 16 82.1572
192 16 82.9953
196 16 83.5713
200 16 83.8932
0 20 5.47134e-008
4 20 -6.21768e-008
8 20 -4.42919e-008
12 20 1.52389e-007
16 20 -1.27218e-007
20 20 8.94075e-008
24 20 3.43002e-008
28 20 -2.928e-007
32 20 -1.21101e-006
36 20 -3.34795e-006
40 20 4.5106e-005
44 20 0.000769165
48 20 0.00562217
52 20 0.0266131
56 20 0.0934655
60 20 0.261938
64 20 0.614109
68 20 1.24628
72 20 2.24779
76 20 3.67993
80 20 5.56393
84 20 7.881
88 20 10.582
92 20 13.6012
96 20 16.8688
100 20 20.3202
104 20 23.9009
108 20 27.5672
112 20 31.2857
116 20 35.0308
120 20 38.7822
124 20 42.523
128 20 46.2372
132 20 49.909
136 20 53.5215
140 20 57.0563
144 20 60.4937
148 20 63.8129
152 20 66.9922
156 20 70.0098
160 20 72.8443
164 20 75.476
168 20 77.8869
172 20 80.0614
176 20 81.9873
180 20 83.6556
184 20 85.061
188 20 86.2016
192 20 87.0793
196 20 87.6991
200 20 88.069
0 24 -2.41944e-007
4 24 1.23243e-006
8 24 -2.00383e-006
12 24 1.662e-006
16 24 -6.68674e-007
20 24 3.43002e-008
24 24 9.23607e-008
28 24 1.10735e-007
32 24 -3.39534e-008
36 24 -3.42791e-006
40 24 9.65777e-005
